,step,TRANSFER,PAYMENT,DEBIT,CASH_OUT,CASH_IN,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isMerchantOrig,isMerchantDest
576334,28,1,0,0,0,0,3832058.34,3832058.34,0.0,0.0,0.0,1,0,0
576335,28,0,0,0,1,0,3832058.34,3832058.34,0.0,531662.14,4363720.48,1,0,0
576336,28,1,0,0,0,0,491517.77,491517.77,0.0,0.0,0.0,1,0,0
576337,28,0,0,0,1,0,491517.77,491517.77,0.0,518777.34,1010295.11,1,0,0
576338,29,1,0,0,0,0,340198.41,340198.41,0.0,0.0,0.0,1,0,0
576339,29,0,0,0,1,0,340198.41,340198.41,0.0,1614043.79,1954242.21,1,0,0
576340,29,1,0,0,0,0,268641.82,268641.82,0.0,0.0,0.0,1,0,0
576341,29,0,0,0,1,0,268641.82,268641.82,0.0,197163.95,465805.77,1,0,0
576342,30,1,0,0,0,0,122235.11,122235.11,0.0,0.0,0.0,1,0,0
576343,30,0,0,0,1,0,122235.11,122235.11,0.0,0.0,122235.11,1,0,0
576344,30,1,0,0,0,0,236947.25,236947.25,0.0,0.0,0.0,1,0,0
576345,30,0,0,0,1,0,236947.25,236947.25,0.0,70084.28,307031.53,1,0,0
576346,30,1,0,0,0,0,19016.22,19016.22,0.0,0.0,0.0,1,0,0
576347,30,0,0,0,1,0,19016.22,19016.22,0.0,9347999.52,9367015.74,1,0,0
576348,30,1,0,0,0,0,109401.88,109401.88,0.0,0.0,0.0,1,0,0
576349,30,0,0,0,1,0,109401.88,109401.88,0.0,245588.62,354990.5,1,0,0
576350,31,1,0,0,0,0,335219.49,335219.49,0.0,0.0,0.0,1,0,0
576351,31,0,0,0,1,0,335219.49,335219.49,0.0,111675.56,446895.05,1,0,0
576352,31,1,0,0,0,0,120406.39,120406.39,0.0,0.0,0.0,1,0,0
576353,31,0,0,0,1,0,120406.39,120406.39,0.0,0.0,120406.39,1,0,0
576354,31,1,0,0,0,0,21516.38,21516.38,0.0,0.0,0.0,1,0,0
576355,31,0,0,0,1,0,21516.38,21516.38,0.0,900122.84,921639.22,1,0,0
576356,31,1,0,0,0,0,378204.02,378204.02,0.0,0.0,0.0,1,0,0
576357,31,0,0,0,1,0,378204.02,378204.02,0.0,0.0,378204.02,1,0,0
576358,31,1,0,0,0,0,5021186.54,5021186.54,0.0,0.0,0.0,1,0,0
576359,31,0,0,0,1,0,5021186.54,5021186.54,0.0,880859.14,5902045.68,1,0,0
576360,31,1,0,0,0,0,587031.2,587031.2,0.0,0.0,0.0,1,0,0
576361,31,0,0,0,1,0,587031.2,587031.2,0.0,338247.75,925278.94,1,0,0
576362,32,1,0,0,0,0,81867.07,81867.07,0.0,0.0,0.0,1,0,0
576363,32,0,0,0,1,0,81867.07,81867.07,0.0,135117.98,216985.05,1,0,0
576364,32,1,0,0,0,0,2023920.09,2023920.09,0.0,0.0,0.0,1,0,0
576365,32,0,0,0,1,0,2023920.09,2023920.09,0.0,1530400.88,3554320.97,1,0,0
576366,32,1,0,0,0,0,404165.06,404165.06,0.0,0.0,0.0,1,0,0
576367,32,0,0,0,1,0,404165.06,404165.06,0.0,0.0,404165.06,1,0,0
576368,32,1,0,0,0,0,1164448.96,1164448.96,0.0,0.0,0.0,1,0,0
576369,32,0,0,0,1,0,1164448.96,1164448.96,0.0,1080246.34,2244695.29,1,0,0
576370,32,1,0,0,0,0,401575.19,401575.19,0.0,0.0,0.0,1,0,0
576371,32,0,0,0,1,0,401575.19,401575.19,0.0,0.0,401575.19,1,0,0
576372,32,1,0,0,0,0,604933.67,604933.67,0.0,0.0,0.0,1,0,0
576373,32,0,0,0,1,0,604933.67,604933.67,0.0,35839.7,640773.38,1,0,0
580449,33,1,0,0,0,0,3295227.84,3295227.84,0.0,0.0,0.0,1,0,0
580450,33,0,0,0,1,0,3295227.84,3295227.84,0.0,0.0,4002861.53,1,0,0
584083,33,1,0,0,0,0,214975.9,214975.9,0.0,0.0,0.0,1,0,0
584084,33,0,0,0,1,0,214975.9,214975.9,0.0,152331.28,374513.69,1,0,0
586311,33,1,0,0,0,0,10000000.0,19887819.06,9887819.06,0.0,0.0,1,0,0
586312,33,0,0,0,1,0,10000000.0,10000000.0,0.0,0.0,10000000.0,1,0,0
586313,33,1,0,0,0,0,9887819.06,9887819.06,0.0,0.0,0.0,1,0,0
586314,33,0,0,0,1,0,9887819.06,9887819.06,0.0,801913.95,10165200.11,1,0,0
590490,33,1,0,0,0,0,1448630.38,1448630.38,0.0,0.0,0.0,1,0,0
590491,33,0,0,0,1,0,1448630.38,1448630.38,0.0,1294571.45,2743201.82,1,0,0
597895,33,1,0,0,0,0,6648389.9,6648389.9,0.0,0.0,0.0,1,0,0
597896,33,0,0,0,1,0,6648389.9,6648389.9,0.0,2609209.55,9257599.45,1,0,0
605778,34,1,0,0,0,0,51424.22,51424.22,0.0,0.0,0.0,1,0,0
605779,34,0,0,0,1,0,51424.22,51424.22,0.0,87252.78,138677.0,1,0,0
610270,34,1,0,0,0,0,428239.03,428239.03,0.0,0.0,0.0,1,0,0
610271,34,0,0,0,1,0,428239.03,428239.03,0.0,293130.02,1456009.92,1,0,0
610619,34,1,0,0,0,0,52557.21,52557.21,0.0,0.0,0.0,1,0,0
610620,34,0,0,0,1,0,52557.21,52557.21,0.0,0.0,52557.21,1,0,0
611234,34,1,0,0,0,0,1462355.44,1462355.44,0.0,0.0,0.0,1,0,0
611235,34,0,0,0,1,0,1462355.44,1462355.44,0.0,1544724.84,3007080.29,1,0,0
612090,34,1,0,0,0,0,27951.26,27951.26,0.0,0.0,0.0,1,0,0
612091,34,0,0,0,1,0,27951.26,27951.26,0.0,10439.0,698752.71,1,0,0
615174,34,1,0,0,0,0,989311.12,989311.12,0.0,0.0,0.0,1,0,0
615175,34,0,0,0,1,0,989311.12,989311.12,0.0,1009370.24,1998681.36,1,0,0
616561,34,1,0,0,0,0,865948.49,865948.49,0.0,0.0,0.0,1,0,0
616562,34,0,0,0,1,0,865948.49,865948.49,0.0,0.0,865948.49,1,0,0
616791,34,1,0,0,0,0,30917.39,30917.39,0.0,0.0,0.0,1,0,0
616792,34,0,0,0,1,0,30917.39,30917.39,0.0,339926.42,370843.82,1,0,0
620987,34,1,0,0,0,0,40458.0,40458.0,0.0,0.0,0.0,1,0,0
620988,34,0,0,0,1,0,40458.0,40458.0,0.0,561393.36,331179.02,1,0,0
622611,34,1,0,0,0,0,1016540.35,1016540.35,0.0,0.0,0.0,1,0,0
622612,34,0,0,0,1,0,1016540.35,1016540.35,0.0,4463851.64,5700161.74,1,0,0
626937,34,1,0,0,0,0,71693.42,71693.42,0.0,0.0,0.0,1,0,0
626938,34,0,0,0,1,0,71693.42,71693.42,0.0,0.0,71693.42,1,0,0
637350,35,1,0,0,0,0,472692.51,472692.51,0.0,0.0,0.0,1,0,0
637351,35,0,0,0,1,0,472692.51,472692.51,0.0,193065.83,665758.34,1,0,0
640263,35,1,0,0,0,0,122032.62,122032.62,0.0,0.0,0.0,1,0,0
640264,35,0,0,0,1,0,122032.62,122032.62,0.0,0.0,122032.62,1,0,0
643435,35,1,0,0,0,0,3606943.31,3606943.31,0.0,0.0,0.0,1,0,0
643436,35,0,0,0,1,0,3606943.31,3606943.31,0.0,0.0,3606943.31,1,0,0
643671,35,0,0,0,1,0,112280.88,0.0,0.0,40512.49,152793.36,1,0,0
646014,35,1,0,0,0,0,171788.82,171788.82,0.0,0.0,0.0,1,0,0
646015,35,0,0,0,1,0,171788.82,171788.82,0.0,19962.0,0.0,1,0,0
650133,35,1,0,0,0,0,9465988.82,9465988.82,0.0,0.0,0.0,1,0,0
650134,35,0,0,0,1,0,9465988.82,9465988.82,0.0,0.0,9465988.82,1,0,0
651947,35,1,0,0,0,0,454511.73,454511.73,0.0,0.0,0.0,1,0,0
651948,35,0,0,0,1,0,454511.73,454511.73,0.0,140892.24,595403.98,1,0,0
653948,35,1,0,0,0,0,136983.26,136983.26,0.0,0.0,0.0,1,0,0
653949,35,0,0,0,1,0,136983.26,136983.26,0.0,0.0,136983.26,1,0,0
665637,36,1,0,0,0,0,326884.31,326884.31,0.0,0.0,0.0,1,0,0
665638,36,0,0,0,1,0,326884.31,326884.31,0.0,337428.2,664312.51,1,0,0
667026,36,1,0,0,0,0,2352524.18,2352524.18,0.0,0.0,0.0,1,0,0
667027,36,0,0,0,1,0,2352524.18,2352524.18,0.0,1227902.12,3580426.31,1,0,0
667085,36,1,0,0,0,0,113338.99,113338.99,0.0,0.0,0.0,1,0,0
667086,36,0,0,0,1,0,113338.99,113338.99,0.0,3290608.15,3403947.14,1,0,0
675536,36,1,0,0,0,0,886592.76,886592.76,0.0,0.0,0.0,1,0,0
675537,36,0,0,0,1,0,886592.76,886592.76,0.0,112531.06,999123.82,1,0,0
680190,36,1,0,0,0,0,819503.92,819503.92,0.0,0.0,0.0,1,0,0
680191,36,0,0,0,1,0,819503.92,819503.92,0.0,255585.23,1470226.48,1,0,0
683722,36,1,0,0,0,0,636.0,636.0,0.0,0.0,0.0,1,0,0
683723,36,0,0,0,1,0,636.0,636.0,0.0,0.0,636.0,1,0,0
687403,36,1,0,0,0,0,32382.96,32382.96,0.0,0.0,0.0,1,0,0
687404,36,0,0,0,1,0,32382.96,32382.96,0.0,0.0,32382.96,1,0,0
687726,36,1,0,0,0,0,103056.0,103056.0,0.0,0.0,0.0,1,0,0
687727,36,0,0,0,1,0,103056.0,103056.0,0.0,444182.13,547238.13,1,0,0
694551,36,0,0,0,1,0,234377.29,0.0,0.0,34937.86,269315.15,1,0,0
695414,36,1,0,0,0,0,1684039.12,1684039.12,0.0,0.0,0.0,1,0,0
695415,36,0,0,0,1,0,1684039.12,1684039.12,0.0,32961658.25,34645697.37,1,0,0
708912,37,1,0,0,0,0,1842.0,1842.0,0.0,0.0,0.0,1,0,0
708913,37,0,0,0,1,0,1842.0,1842.0,0.0,0.0,1842.0,1,0,0
717792,37,1,0,0,0,0,180967.56,180967.56,0.0,0.0,0.0,1,0,0
717793,37,0,0,0,1,0,180967.56,180967.56,0.0,95280.53,276248.1,1,0,0
722089,37,1,0,0,0,0,93083.27,93083.27,0.0,0.0,0.0,1,0,0
722090,37,0,0,0,1,0,93083.27,93083.27,0.0,2466124.85,2559208.13,1,0,0
725132,37,1,0,0,0,0,5979556.06,5979556.06,0.0,0.0,0.0,1,0,0
725133,37,0,0,0,1,0,5979556.06,5979556.06,0.0,0.0,5979556.06,1,0,0
728194,37,1,0,0,0,0,128133.0,128133.0,0.0,0.0,0.0,1,0,0
728195,37,0,0,0,1,0,128133.0,128133.0,0.0,160395.62,288528.62,1,0,0
729660,37,1,0,0,0,0,503793.25,503793.25,0.0,0.0,95709.62,1,0,0
729661,37,0,0,0,1,0,503793.25,503793.25,0.0,10096055.39,10599848.64,1,0,0
732891,37,0,0,0,1,0,112486.46,0.0,0.0,257274.47,369760.93,1,0,0
739293,38,1,0,0,0,0,448004.86,448004.86,0.0,0.0,0.0,1,0,0
739294,38,0,0,0,1,0,448004.86,448004.86,0.0,147828.66,595833.52,1,0,0
742060,38,1,0,0,0,0,90204.54,90204.54,0.0,0.0,0.0,1,0,0
742061,38,0,0,0,1,0,90204.54,90204.54,0.0,0.0,90204.54,1,0,0
750755,38,0,0,0,1,0,577418.98,0.0,0.0,0.0,577418.98,1,0,0
751771,38,1,0,0,0,0,21367.0,21367.0,0.0,0.0,0.0,1,0,0
751772,38,0,0,0,1,0,21367.0,21367.0,0.0,898934.02,920301.02,1,0,0
756497,38,1,0,0,0,0,2395.29,2395.29,0.0,0.0,0.0,1,0,0
756498,38,0,0,0,1,0,2395.29,2395.29,0.0,276538.59,470937.03,1,0,0
759791,38,1,0,0,0,0,7567170.36,7567170.36,0.0,0.0,0.0,1,0,0
759792,38,0,0,0,1,0,7567170.36,7567170.36,0.0,345425.4,7912595.75,1,0,0
761852,38,1,0,0,0,0,3372.0,3372.0,0.0,0.0,0.0,1,0,0
761853,38,0,0,0,1,0,3372.0,3372.0,0.0,456659.44,460031.44,1,0,0
764187,38,0,0,0,1,0,407005.78,0.0,0.0,0.0,407005.78,1,0,0
765268,38,1,0,0,0,0,360688.3,360688.3,0.0,0.0,0.0,1,0,0
765269,38,0,0,0,1,0,360688.3,360688.3,0.0,0.0,360688.3,1,0,0
766627,39,1,0,0,0,0,2070814.27,2070814.27,0.0,0.0,0.0,1,0,0
766628,39,0,0,0,1,0,2070814.27,2070814.27,0.0,0.0,2070814.27,1,0,0
767468,39,1,0,0,0,0,238717.5,238717.5,0.0,0.0,0.0,1,0,0
767469,39,0,0,0,1,0,238717.5,238717.5,0.0,601511.4,671690.05,1,0,0
769762,39,1,0,0,0,0,18887.0,18887.0,0.0,0.0,0.0,1,0,0
769763,39,0,0,0,1,0,18887.0,18887.0,0.0,131489.74,150376.74,1,0,0
777626,39,1,0,0,0,0,7937954.2,7937954.2,0.0,0.0,0.0,1,0,0
777627,39,0,0,0,1,0,7937954.2,7937954.2,0.0,2716480.56,10654434.76,1,0,0
782395,39,1,0,0,0,0,39013.3,39013.3,0.0,0.0,0.0,1,0,0
782396,39,0,0,0,1,0,39013.3,39013.3,0.0,924162.55,1089489.11,1,0,0
788647,39,1,0,0,0,0,152042.16,152042.16,0.0,0.0,0.0,1,0,0
788648,39,0,0,0,1,0,152042.16,152042.16,0.0,710428.02,862470.18,1,0,0
792109,40,1,0,0,0,0,26950.06,26950.06,0.0,0.0,0.0,1,0,0
792110,40,0,0,0,1,0,26950.06,26950.06,0.0,255430.21,282380.27,1,0,0
800385,40,1,0,0,0,0,20314.97,20314.97,0.0,0.0,0.0,1,0,0
800386,40,0,0,0,1,0,20314.97,20314.97,0.0,1270005.54,1290320.51,1,0,0
801933,40,1,0,0,0,0,6188772.44,6188772.44,0.0,0.0,0.0,1,0,0
801934,40,0,0,0,1,0,6188772.44,6188772.44,0.0,6056796.74,12442836.61,1,0,0
805429,40,1,0,0,0,0,2757431.53,2757431.53,0.0,0.0,0.0,1,0,0
805430,40,0,0,0,1,0,2757431.53,2757431.53,0.0,0.0,2757431.53,1,0,0
817010,40,1,0,0,0,0,7887.75,7887.75,0.0,0.0,0.0,1,0,0
817011,40,0,0,0,1,0,7887.75,7887.75,0.0,0.0,7887.75,1,0,0
819198,40,1,0,0,0,0,31930.24,31930.24,0.0,0.0,0.0,1,0,0
819199,40,0,0,0,1,0,31930.24,31930.24,0.0,113287.58,145217.82,1,0,0
819543,40,1,0,0,0,0,212613.29,212613.29,0.0,0.0,0.0,1,0,0
819544,40,0,0,0,1,0,212613.29,212613.29,0.0,1370788.41,1583401.69,1,0,0
841751,41,1,0,0,0,0,581889.94,581889.94,0.0,0.0,0.0,1,0,0
841752,41,0,0,0,1,0,581889.94,581889.94,0.0,359585.03,941474.97,1,0,0
848428,41,1,0,0,0,0,1783144.33,1783144.33,0.0,0.0,0.0,1,0,0
848429,41,0,0,0,1,0,1783144.33,1783144.33,0.0,1793786.8,3576931.13,1,0,0
854216,41,1,0,0,0,0,82806.2,82806.2,0.0,0.0,0.0,1,0,0
854217,41,0,0,0,1,0,82806.2,82806.2,0.0,0.0,0.0,1,0,0
854856,41,1,0,0,0,0,32690.68,32690.68,0.0,0.0,0.0,1,0,0
854857,41,0,0,0,1,0,32690.68,32690.68,0.0,2361188.1,2393878.78,1,0,0
855227,41,1,0,0,0,0,1270564.34,1270564.34,0.0,0.0,0.0,1,0,0
855228,41,0,0,0,1,0,1270564.34,1270564.34,0.0,0.0,1270564.34,1,0,0
858023,41,1,0,0,0,0,2885466.96,2885466.96,0.0,0.0,0.0,1,0,0
858024,41,0,0,0,1,0,2885466.96,2885466.96,0.0,28131.01,3268477.05,1,0,0
861645,42,1,0,0,0,0,334276.08,334276.08,0.0,0.0,0.0,1,0,0
861646,42,0,0,0,1,0,334276.08,334276.08,0.0,318089.61,652365.68,1,0,0
870089,42,1,0,0,0,0,3569720.42,3569720.42,0.0,0.0,0.0,1,0,0
870090,42,0,0,0,1,0,3569720.42,3569720.42,0.0,0.0,3569720.42,1,0,0
870140,42,1,0,0,0,0,1566057.28,1566057.28,0.0,0.0,0.0,1,0,0
870141,42,0,0,0,1,0,1566057.28,1566057.28,0.0,0.0,1566057.28,1,0,0
875332,42,1,0,0,0,0,5032484.73,5032484.73,0.0,0.0,0.0,1,0,0
875333,42,0,0,0,1,0,5032484.73,5032484.73,0.0,873589.17,5906073.9,1,0,0
882284,42,1,0,0,0,0,36359.57,36359.57,0.0,0.0,0.0,1,0,0
882285,42,0,0,0,1,0,36359.57,36359.57,0.0,20206.65,56566.22,1,0,0
896003,42,1,0,0,0,0,506867.52,506867.52,0.0,0.0,0.0,1,0,0
896004,42,0,0,0,1,0,506867.52,506867.52,0.0,0.0,458682.99,1,0,0
899577,42,1,0,0,0,0,1917497.63,1917497.63,0.0,0.0,0.0,1,0,0
899578,42,0,0,0,1,0,1917497.63,1917497.63,0.0,173507.14,2091004.76,1,0,0
911853,43,1,0,0,0,0,29988.0,29988.0,0.0,0.0,0.0,1,0,0
911854,43,0,0,0,1,0,29988.0,29988.0,0.0,0.0,29988.0,1,0,0
919658,43,1,0,0,0,0,350789.59,350789.59,0.0,0.0,276871.71,1,0,0
919659,43,0,0,0,1,0,350789.59,350789.59,0.0,8785008.75,9135798.34,1,0,0
920521,43,1,0,0,0,0,1395850.55,0.0,0.0,260806.21,1656656.77,1,0,0
929776,43,1,0,0,0,0,93459.89,93459.89,0.0,0.0,0.0,1,0,0
929777,43,0,0,0,1,0,93459.89,93459.89,0.0,15825.7,109285.59,1,0,0
936783,43,1,0,0,0,0,435166.65,435166.65,0.0,0.0,0.0,1,0,0
936784,43,0,0,0,1,0,435166.65,435166.65,0.0,449215.85,884382.5,1,0,0
941414,43,1,0,0,0,0,21987.0,21987.0,0.0,0.0,0.0,1,0,0
941415,43,0,0,0,1,0,21987.0,21987.0,0.0,123690.93,145677.94,1,0,0
945639,43,1,0,0,0,0,362152.77,362152.77,0.0,0.0,0.0,1,0,0
945640,43,0,0,0,1,0,362152.77,362152.77,0.0,282809.47,644962.23,1,0,0
955157,44,1,0,0,0,0,1649818.97,1649818.97,0.0,0.0,0.0,1,0,0
955158,44,0,0,0,1,0,1649818.97,1649818.97,0.0,560704.68,2210523.64,1,0,0
956900,44,1,0,0,0,0,387952.42,387952.42,0.0,0.0,0.0,1,0,0
956901,44,0,0,0,1,0,387952.42,387952.42,0.0,2070655.98,2222177.16,1,0,0
958716,44,1,0,0,0,0,44571.94,44571.94,0.0,0.0,0.0,1,0,0
958717,44,0,0,0,1,0,44571.94,44571.94,0.0,11984.0,0.0,1,0,0
960909,44,1,0,0,0,0,534255.94,534255.94,0.0,0.0,0.0,1,0,0
960910,44,0,0,0,1,0,534255.94,534255.94,0.0,24559.0,558814.94,1,0,0
985194,45,1,0,0,0,0,213983.59,213983.59,0.0,0.0,0.0,1,0,0
985195,45,0,0,0,1,0,213983.59,213983.59,0.0,0.0,213983.59,1,0,0
985996,45,1,0,0,0,0,217255.97,217255.97,0.0,0.0,0.0,1,0,0
985997,45,0,0,0,1,0,217255.97,217255.97,0.0,2115234.86,2332490.82,1,0,0
992140,45,1,0,0,0,0,1069508.42,1069508.42,0.0,0.0,0.0,1,0,0
992141,45,0,0,0,1,0,1069508.42,1069508.42,0.0,172254.0,1439496.96,1,0,0
994790,45,1,0,0,0,0,5188875.35,5188875.35,0.0,0.0,0.0,1,0,0
994791,45,0,0,0,1,0,5188875.35,5188875.35,0.0,11465.0,5020573.28,1,0,0
995662,45,1,0,0,0,0,4919642.57,4919642.57,0.0,0.0,0.0,1,0,0
995663,45,0,0,0,1,0,4919642.57,4919642.57,0.0,1414095.92,6333738.49,1,0,0
998512,45,1,0,0,0,0,357836.57,357836.57,0.0,0.0,0.0,1,0,0
998513,45,0,0,0,1,0,357836.57,357836.57,0.0,51217.85,409054.43,1,0,0
999221,45,1,0,0,0,0,155761.29,155761.29,0.0,0.0,0.0,1,0,0
999222,45,0,0,0,1,0,155761.29,155761.29,0.0,192775.45,348536.74,1,0,0
999453,45,1,0,0,0,0,7335355.57,7335355.57,0.0,0.0,0.0,1,0,0
999454,45,0,0,0,1,0,7335355.57,7335355.57,0.0,702100.11,8037455.68,1,0,0
1005088,46,1,0,0,0,0,9977761.05,9977761.05,0.0,0.0,0.0,1,0,0
1005089,46,0,0,0,1,0,9977761.05,9977761.05,0.0,0.0,9977761.05,1,0,0
1005246,46,1,0,0,0,0,35016.23,35016.23,0.0,0.0,0.0,1,0,0
1005247,46,0,0,0,1,0,35016.23,35016.23,0.0,65435.34,100451.57,1,0,0
1006042,46,1,0,0,0,0,71372.0,71372.0,0.0,0.0,0.0,1,0,0
1006043,46,0,0,0,1,0,71372.0,71372.0,0.0,613464.04,684836.04,1,0,0
1007888,46,1,0,0,0,0,945131.85,945131.85,0.0,0.0,0.0,1,0,0
1007889,46,0,0,0,1,0,945131.85,945131.85,0.0,119561.47,1064693.32,1,0,0
1012124,46,1,0,0,0,0,736370.54,736370.54,0.0,0.0,0.0,1,0,0
1012125,46,0,0,0,1,0,736370.54,736370.54,0.0,556478.62,1292849.15,1,0,0
1012993,46,1,0,0,0,0,82971.91,82971.91,0.0,0.0,0.0,1,0,0
1012994,46,0,0,0,1,0,82971.91,82971.91,0.0,39316.96,122288.87,1,0,0
1013893,46,1,0,0,0,0,585010.21,585010.21,0.0,0.0,0.0,1,0,0
1013894,46,0,0,0,1,0,585010.21,585010.21,0.0,15969.08,600979.29,1,0,0
1015255,47,1,0,0,0,0,225850.53,225850.53,0.0,0.0,0.0,1,0,0
1015256,47,0,0,0,1,0,225850.53,225850.53,0.0,5063600.9,5289451.43,1,0,0
1015514,47,1,0,0,0,0,243028.65,243028.65,0.0,0.0,0.0,1,0,0
1015515,47,0,0,0,1,0,243028.65,243028.65,0.0,441285.14,684313.79,1,0,0
1015713,47,1,0,0,0,0,2249574.01,2249574.01,0.0,0.0,0.0,1,0,0
1015714,47,0,0,0,1,0,2249574.01,2249574.01,0.0,3785286.98,6034861.0,1,0,0
1016743,47,1,0,0,0,0,13172.17,13172.17,0.0,0.0,0.0,1,0,0
1016744,47,0,0,0,1,0,13172.17,13172.17,0.0,0.0,13172.17,1,0,0
1016898,47,1,0,0,0,0,61487.67,61487.67,0.0,0.0,0.0,1,0,0
1016899,47,0,0,0,1,0,61487.67,61487.67,0.0,0.0,61487.67,1,0,0
1018658,47,1,0,0,0,0,156011.24,156011.24,0.0,0.0,0.0,1,0,0
1018659,47,0,0,0,1,0,156011.24,156011.24,0.0,152239.96,308251.2,1,0,0
1019074,47,1,0,0,0,0,36532.84,36532.84,0.0,0.0,0.0,1,0,0
1019075,47,0,0,0,1,0,36532.84,36532.84,0.0,0.0,36532.84,1,0,0
1021081,47,1,0,0,0,0,827921.27,827921.27,0.0,0.0,0.0,1,0,0
1021082,47,0,0,0,1,0,827921.27,827921.27,0.0,1025081.63,1853002.91,1,0,0
1021228,47,1,0,0,0,0,667043.9,667043.9,0.0,0.0,0.0,1,0,0
1021229,47,0,0,0,1,0,667043.9,667043.9,0.0,104132.27,771176.17,1,0,0
1021951,47,1,0,0,0,0,202978.65,0.0,0.0,2122336.55,2325315.19,1,0,0
1023029,47,1,0,0,0,0,1388951.5,1388951.5,0.0,0.0,0.0,1,0,0
1023030,47,0,0,0,1,0,1388951.5,1388951.5,0.0,459273.45,1848224.95,1,0,0
1025193,48,1,0,0,0,0,1215297.01,1215297.01,0.0,0.0,0.0,1,0,0
1025194,48,0,0,0,1,0,1215297.01,1215297.01,0.0,2497294.92,3712591.93,1,0,0
1025518,48,1,0,0,0,0,337974.21,337974.21,0.0,0.0,0.0,1,0,0
1025519,48,0,0,0,1,0,337974.21,337974.21,0.0,0.0,337974.21,1,0,0
1026292,48,1,0,0,0,0,147267.01,147267.01,0.0,0.0,0.0,1,0,0
1026293,48,0,0,0,1,0,147267.01,147267.01,0.0,107418.0,64210.56,1,0,0
1026444,48,1,0,0,0,0,561374.78,561374.78,0.0,0.0,0.0,1,0,0
1026445,48,0,0,0,1,0,561374.78,561374.78,0.0,5726683.53,6288058.31,1,0,0
1027281,48,1,0,0,0,0,5489302.04,5489302.04,0.0,0.0,0.0,1,0,0
1027282,48,0,0,0,1,0,5489302.04,5489302.04,0.0,1356390.81,6845692.85,1,0,0
1029538,49,1,0,0,0,0,1021129.67,1021129.67,0.0,0.0,0.0,1,0,0
1029539,49,0,0,0,1,0,1021129.67,1021129.67,0.0,86245.92,1107375.59,1,0,0
1030157,49,1,0,0,0,0,114017.19,114017.19,0.0,0.0,0.0,1,0,0
1030158,49,0,0,0,1,0,114017.19,114017.19,0.0,2822872.88,2936890.07,1,0,0
1030257,50,1,0,0,0,0,112668.54,112668.54,0.0,0.0,0.0,1,0,0
1030258,50,0,0,0,1,0,112668.54,112668.54,0.0,0.0,112668.54,1,0,0
1030259,50,1,0,0,0,0,967153.5,967153.5,0.0,0.0,0.0,1,0,0
1030260,50,0,0,0,1,0,967153.5,967153.5,0.0,183670.2,1150823.7,1,0,0
1030261,50,1,0,0,0,0,592737.43,592737.43,0.0,0.0,0.0,1,0,0
1030262,50,0,0,0,1,0,592737.43,592737.43,0.0,163646.39,756383.82,1,0,0
1030263,51,1,0,0,0,0,202887.77,202887.77,0.0,0.0,0.0,1,0,0
1030264,51,0,0,0,1,0,202887.77,202887.77,0.0,0.0,202887.77,1,0,0
1030265,51,1,0,0,0,0,339275.64,339275.64,0.0,0.0,0.0,1,0,0
1030266,51,0,0,0,1,0,339275.64,339275.64,0.0,1481576.03,1820851.68,1,0,0
1030267,51,1,0,0,0,0,115881.21,115881.21,0.0,0.0,0.0,1,0,0
1030268,51,0,0,0,1,0,115881.21,115881.21,0.0,4774288.04,4890169.26,1,0,0
1030269,51,1,0,0,0,0,1398946.33,1398946.33,0.0,0.0,0.0,1,0,0
1030270,51,0,0,0,1,0,1398946.33,1398946.33,0.0,0.0,1398946.33,1,0,0
1030271,51,1,0,0,0,0,1170282.92,1170282.92,0.0,0.0,0.0,1,0,0
1030272,51,0,0,0,1,0,1170282.92,1170282.92,0.0,173264.14,1343547.06,1,0,0
1030273,51,1,0,0,0,0,567932.31,567932.31,0.0,0.0,0.0,1,0,0
1030274,51,0,0,0,1,0,567932.31,567932.31,0.0,0.0,567932.31,1,0,0
1030275,51,1,0,0,0,0,361460.79,361460.79,0.0,0.0,0.0,1,0,0
1030276,51,0,0,0,1,0,361460.79,361460.79,0.0,991487.78,1352948.57,1,0,0
1030277,52,1,0,0,0,0,7484125.12,7484125.12,0.0,0.0,0.0,1,0,0
1030278,52,0,0,0,1,0,7484125.12,7484125.12,0.0,62896.23,7547021.36,1,0,0
1030279,52,1,0,0,0,0,1093155.19,1093155.19,0.0,0.0,0.0,1,0,0
1030280,52,0,0,0,1,0,1093155.19,1093155.19,0.0,1966451.64,3059606.83,1,0,0
1030281,52,1,0,0,0,0,128426.58,128426.58,0.0,0.0,0.0,1,0,0
1030282,52,0,0,0,1,0,128426.58,128426.58,0.0,0.0,128426.58,1,0,0
1030283,52,1,0,0,0,0,969259.07,969259.07,0.0,0.0,0.0,1,0,0
1030284,52,0,0,0,1,0,969259.07,969259.07,0.0,85723.45,1054982.52,1,0,0
1030285,53,1,0,0,0,0,1631640.02,1631640.02,0.0,0.0,0.0,1,0,0
1030286,53,0,0,0,1,0,1631640.02,1631640.02,0.0,705298.87,2336938.89,1,0,0
1030287,53,1,0,0,0,0,99139.27,99139.27,0.0,0.0,0.0,1,0,0
1030288,53,0,0,0,1,0,99139.27,99139.27,0.0,28766.55,127905.82,1,0,0
1030289,53,1,0,0,0,0,6215.44,6215.44,0.0,0.0,0.0,1,0,0
